RC	UFI	UNI	LAT	LONG	DMS_LAT	DMS_LONG	MGRS	JOG	FC	DSG	PC	CC1	ADM1	POP	ELEV	CC2	NT	LC	SHORT_FORM	GENERIC	SORT_NAME_RO	FULL_NAME_RO	FULL_NAME_ND_RO	SORT_NAME_RG	FULL_NAME_RG	FULL_NAME_ND_RG	NOTE	MODIFY_DATE	DISPLAY	NAME_RANK	NAME_LINK	TRANSL_CD	NM_MODIFY_DATE	F_EFCTV_DT	F_TERM_DT
5	23131	27896	1.320278	103.693611	1:19:13N	103:41:37E	48NUG5465745969	NA48-10	L	LCTY		SN	00				N				JURONG	Jurong	Jurong	JURONG	Jurong	Jurong		1995-04-26	1,2,3,4,5	1			1995-04-26		
5	31811	38863	1.2675	103.851389	1:16:03N	103:51:05E	48NUG7221140125	NA48-10	L	PRT		SN	00				N				TANJONGPAGARTERMINAL	Tanjong Pagar Terminal	Tanjong Pagar Terminal	TANJONGPAGARTERMINAL	Tanjong Pagar Terminal	Tanjong Pagar Terminal		1995-07-26	1,2	1			1993-09-01		
5	30445	36983	1.28	103.861111	1:16:48N	103:51:40E	48NUG7329341507	NA48-10	L	PRK		SN	00				V				MARINACITYPARK	Marina City Park	Marina City Park	MARINACITYPARK	Marina City Park	Marina City Park		1995-04-26	1,2				1995-04-26		
5	30445	50813	1.28	103.861111	1:16:48N	103:51:40E	48NUG7329341507	NA48-10	L	PRK		SN	00				N				MARINASOUTHCITYPARK	Marina South City Park	Marina South City Park	MARINASOUTHCITYPARK	Marina South City Park	Marina South City Park		1995-04-26	1,2	1			1995-04-26		
5	23393	28201	1.289722	103.855278	1:17:23N	103:51:19E	48NUG7264542582	NA48-10	L	RESN		SN	00				N				QUEENELIZABETHWALK	Queen Elizabeth Walk	Queen Elizabeth Walk	QUEENELIZABETHWALK	Queen Elizabeth Walk	Queen Elizabeth Walk		1995-07-26	1,2,3,4,5	1			1993-09-01		
5	23394	28202	1.299444	103.805833	1:17:58N	103:48:21E	48NUG6714343659	NA48-10	L	LCTY		SN	00				N				QUEENSTOWN	Queenstown	Queenstown	QUEENSTOWN	Queenstown	Queenstown		1995-04-26	1,2,3,4,5	1			1995-04-26		
5	23397	28206	1.297778	103.832778	1:17:52N	103:49:58E	48NUG7014143474	NA48-10	L	LCTY		SN	00				N				RIVERVALLEY	River Valley	River Valley	RIVERVALLEY	River Valley	River Valley		1995-07-26	1,2,3,4,5	1			1993-09-01		
5	23172	27937	1.320278	103.851667	1:19:13N	103:51:06E	48NUG7224445960	NA48-10	L	LCTY		SN	00				N				MOULMEIN	Moulmein	Moulmein	MOULMEIN	Moulmein	Moulmein		1995-07-26	1,2,3,4,5	1			1993-09-01		
5	23173	27938	1.305833	103.882222	1:18:21N	103:52:56E	48NUG7564344362	NA48-10	L	LCTY		SN	00				N				MOUNTBATTEN	Mountbatten	Mountbatten	MOUNTBATTEN	Mountbatten	Mountbatten		1995-07-26	1,2,3,4,5	1			1993-09-01		
5	23175	27940	1.419722	103.837222	1:25:11N	103:50:14E	48NUG7064256955	NA48-10	L	LCTY		SN	00				N				NEESOON	Nee Soon	Nee Soon	NEESOON	Nee Soon	Nee Soon		1995-04-27	1,2,3,4,5	1			1995-04-25		
5	23411	28221	1.291389	103.788056	1:17:29N	103:47:17E	48NUG6516542770	NA48-10	L	INDS		SN	00				N				SCIENCEPARK	Science Park	Science Park	SCIENCEPARK	Science Park	Science Park		1995-07-26	1,2,3,4,5	1			1993-09-01		
5	23132	27897	1.320278	103.864444	1:19:13N	103:51:52E	48NUG7366645959	NA48-10	L	LCTY		SN	00				N				KALLANG	Kallang	Kallang	KALLANG	Kallang	Kallang		1995-07-26	1,2,3,4,5	1			1993-09-01		
5	23433	28244	1.465	103.832778	1:27:54N	103:49:58E	48NUG7015161961	NA48-10	L	INDS		SN	00				N				SENOKOINDUSTRIALESTATE	Senoko Industrial Estate	Senoko Industrial Estate	SENOKOINDUSTRIALESTATE	Senoko Industrial Estate	Senoko Industrial Estate		1995-04-27	1,2,3,4,5	1			1995-04-27		
5	41054	51880	1.341667	103.950833	1:20:30N	103:57:03E	48NUG8327948320	NA48-10	L	INDS		SN	00				N				BEDOK	Bedok	Bedok	BEDOK	Bedok	Bedok		1995-04-26	1,2,3	1			1995-04-26		
5	27989	33889	1.360278	103.848889	1:21:37N	103:50:56E	48NUG7193750382	NA48-10	L	PRK		SN	00				N				ANGMOKIOPARK	Ang Mo Kio Park	Ang Mo Kio Park	ANGMOKIOPARK	Ang Mo Kio Park	Ang Mo Kio Park		1995-07-26	1	1			1993-09-01		
5	39591	51353	1.463611	103.836944	1:27:49N	103:50:13E	48NUG7061461807	NA48-10	L	PRK		SN	00				V				SEMBAWANGPARK	Sembawang Park	Sembawang Park	SEMBAWANGPARK	Sembawang Park	Sembawang Park		1995-04-27	1,2,3				1995-03-09		
5	39591	49859	1.463611	103.836944	1:27:49N	103:50:13E	48NUG7061461807	NA48-10	L	PRK		SN	00				N				SEMBAWANGENDPARK	Sembawang End Park	Sembawang End Park	SEMBAWANGENDPARK	Sembawang End Park	Sembawang End Park		1995-04-27	1,2,3	1			1995-03-09		
5	40231	50869	1.282222	103.812222	1:16:56N	103:48:44E	48NUG6785341755	NA48-10	L	PRK		SN	00				N				TELOKBLANGAHHILLPARK	Telok Blangah Hill Park	Telok Blangah Hill Park	TELOKBLANGAHHILLPARK	Telok Blangah Hill Park	Telok Blangah Hill Park		1995-04-26	1,2	1			1995-04-26		
5	40681	51395	1.388889	103.846944	1:23:20N	103:50:49E	48NUG7172253546	NA48-10	L	INDS		SN	00				N				ANGMOKIOINDUSTRIALPARK	Ang Mo Kio Industrial Park	Ang Mo Kio Industrial Park	ANGMOKIOINDUSTRIALPARK	Ang Mo Kio Industrial Park	Ang Mo Kio Industrial Park		1995-04-27	1,2,3	1			1995-03-09		
5	40473	51146	1.336944	103.938333	1:20:13N	103:56:18E	48NUG8188847798	NA48-10	L	PRK		SN	00				N				BEDOKTOWNPARK	Bedok Town Park	Bedok Town Park	BEDOKTOWNPARK	Bedok Town Park	Bedok Town Park		1995-04-26	1,2	1			1995-04-26		
5	40215	50850	1.310833	103.846111	1:18:39N	103:50:46E	48NUG7162644916	NA48-10	L	PRK		SN	00				N				KAMPONGJAVAPARK	Kampong Java Park	Kampong Java Park	KAMPONGJAVAPARK	Kampong Java Park	Kampong Java Park		1995-04-26	1	1			1995-04-26		
5	30291	36743	1.350556	103.866944	1:21:02N	103:52:01E	48NUG7394649307	NA48-10	L	PRK		SN	00				N				SERANGOONPARK	Serangoon Park	Serangoon Park	SERANGOONPARK	Serangoon Park	Serangoon Park		1995-07-26	1,2,3	1			1995-07-26		
5	53558	67881	1.427778	103.698056	1:25:40N	103:41:53E	48NUG5515857854	NA48-10	L	LCTY		SN	00				N				CHUACHUKANG	Chua Chu Kang	Chua Chu Kang	CHUACHUKANG	Chua Chu Kang	Chua Chu Kang		1995-04-27	1,2,3	1			1995-04-25		
5	53569	67896	1.377778	103.865278	1:22:40N	103:51:55E	48NUG7376252316	NA48-10	L	LCTY		SN	00				N				SERANGOONGARDEN	Serangoon Garden	Serangoon Garden	SERANGOONGARDEN	Serangoon Garden	Serangoon Garden		1995-04-27	1,2,3,4,5	1			1995-04-25		
5	52940	66969	1.392778	103.990278	1:23:34N	103:59:25E	48NUG8767053968	NA48-10	L	LCTY		SN	00				N				CHANGI	Changi	Changi	CHANGI	Changi	Changi		1995-04-27	1,2,3,4,5	1			1995-04-25		
5	53472	67700	1.284444	103.839167	1:17:04N	103:50:21E	48NUG7085241999	NA48-10	L	PRK		SN	00				N				PEARLSHILLCITYPARK	Pearl’s Hill City Park	Pearl's Hill City Park	PEARLSHILLCITYPARK	Pearl’s Hill City Park	Pearl's Hill City Park		1995-04-26	1,2,3	1			1995-04-26		
5	53068	67141	1.265	103.825278	1:15:54N	103:49:31E	48NUG6930539850	NA48-10	L	PRT		SN	00				N				KEPPELTERMINAL	Keppel Terminal	Keppel Terminal	KEPPELTERMINAL	Keppel Terminal	Keppel Terminal		1995-04-26	1	1			1995-04-26		
5	-73529	-107779	1.386944	103.800833	1:23:13N	103:48:03E	48NUG6659253333	NA48-10	L	RESN		SN	00				V				PUBLICUTILITIESBOARDCATCHMENTAREA	Public Utilities Board Catchment Area	Public Utilities Board Catchment Area	PUBLICUTILITIESBOARDCATCHMENTAREA	Public Utilities Board Catchment Area	Public Utilities Board Catchment Area		1995-07-26	1,2,3,4,5				1995-07-26		
5	-73529	31349	1.386944	103.800833	1:23:13N	103:48:03E	48NUG6659253333	NA48-10	L	RESN		SN	00				N				BUKITTIMAHNATURERESERVE	Bukit Timah Nature Reserve	Bukit Timah Nature Reserve	BUKITTIMAHNATURERESERVE	Bukit Timah Nature Reserve	Bukit Timah Nature Reserve		1995-07-26	1,2,3,4,5	1			1995-07-26		
5	-73529	-107321	1.386944	103.800833	1:23:13N	103:48:03E	48NUG6659253333	NA48-10	L	RESN		SN	00				V				CITYCOUNCILCATCHMENTAREANATURERESERVE	City Council Catchment Area Nature Reserve	City Council Catchment Area Nature Reserve	CITYCOUNCILCATCHMENTAREANATURERESERVE	City Council Catchment Area Nature Reserve	City Council Catchment Area Nature Reserve		1995-07-26	1,2,3,4,5				1995-07-26		
5	-73529	75152	1.386944	103.800833	1:23:13N	103:48:03E	48NUG6659253333	NA48-10	L	RESN		SN	00				V				PUBLICUTILITIESBOARDCATCHMENTAREANATURERESERVE	Public Utilities Board Catchment Area Nature Reserve	Public Utilities Board Catchment Area Nature Reserve	PUBLICUTILITIESBOARDCATCHMENTAREANATURERESERVE	Public Utilities Board Catchment Area Nature Reserve	Public Utilities Board Catchment Area Nature Reserve		1995-07-26	1,2,3,4,5				1995-07-26		
5	-73529	-107284	1.386944	103.800833	1:23:13N	103:48:03E	48NUG6659253333	NA48-10	L	RESN		SN	00				V				CATCHMENTAREANATURERESERVE	Catchment Area Nature Reserve	Catchment Area Nature Reserve	CATCHMENTAREANATURERESERVE	Catchment Area Nature Reserve	Catchment Area Nature Reserve		1995-07-26	1,2,3,4,5				1995-07-26		
5	23545	28384	1.357778	103.883333	1:21:28N	103:53:00E	48NUG7577050104	NA48-10	L	LCTY		SN	00				N				UPPERSERANGOON	Upper Serangoon	Upper Serangoon	UPPERSERANGOON	Upper Serangoon	Upper Serangoon		1995-07-26	1,2,3,4,5	1			1993-09-01		
5	23125	27890	1.315	103.877778	1:18:54N	103:52:40E	48NUG7514945375	NA48-10	L	LCTY		SN	00				N				GEYLANGWEST	Geylang West	Geylang West	GEYLANGWEST	Geylang West	Geylang West		1995-07-26	1,2,3,4,5	1			1993-09-01		
5	26611	32137	1.399722	103.806944	1:23:59N	103:48:25E	48NUG6727254745	NA48-10	L	PRK		SN	00				N				SELETARRESERVOIRPARK	Seletar Reservoir Park	Seletar Reservoir Park	SELETARRESERVOIRPARK	Seletar Reservoir Park	Seletar Reservoir Park		1995-04-27	1	1			1995-03-09		
5	26486	32000	1.376389	103.756389	1:22:35N	103:45:23E	48NUG6164652169	NA48-10	L	PRK		SN	00				N				PHOENIXPARK	Phoenix Park	Phoenix Park	PHOENIXPARK	Phoenix Park	Phoenix Park		1995-04-27	1	1			1995-03-09		
5	23434	28246	1.278611	103.839167	1:16:43N	103:50:21E	48NUG7085141354	NA48-10	L	LCTY		SN	00				N				SEPOYLINES	Sepoy Lines	Sepoy Lines	SEPOYLINES	Sepoy Lines	Sepoy Lines		1995-07-26	1,2,3,4,5	1			1993-09-01		
5	23203	27971	1.256944	103.774444	1:15:25N	103:46:28E	48NUG6364838962	NA48-10	L	LCTY		SN	00				N				PASIRPANJANG	Pasir Panjang	Pasir Panjang	PASIRPANJANG	Pasir Panjang	Pasir Panjang		1995-07-26	1,2,3,4,5	1			1993-09-01		
5	23398	28207	1.301389	103.855278	1:18:05N	103:51:19E	48NUG7264543872	NA48-10	L	LCTY		SN	00				N				ROCHOR	Rochor	Rochor	ROCHOR	Rochor	Rochor		1995-07-26	1,2,3,4,5	1			1993-09-01		
5	22528	27244	1.265833	103.801944	1:15:57N	103:48:07E	48NUG6670939944	NA48-10	L	RESN		SN	00				N				LABRADORNATURERESERVE	Labrador Nature Reserve	Labrador Nature Reserve	LABRADORNATURERESERVE	Labrador Nature Reserve	Labrador Nature Reserve		1995-07-26	1,2,3,4,5	1			1993-09-01		
5	22528	37036	1.265833	103.801944	1:15:57N	103:48:07E	48NUG6670939944	NA48-10	L	RESN		SN	00				V				LABRADORPARK	Labrador Park	Labrador Park	LABRADORPARK	Labrador Park	Labrador Park		1995-07-26	1,2,3,4,5				1993-09-01		
5	23457	28271	1.374722	103.945278	1:22:29N	103:56:43E	48NUG8266351974	NA48-10	L	LCTY		SN	00				N				TAMPINES	Tampines	Tampines	TAMPINES	Tampines	Tampines		1995-07-26	1,2,3,4,5	1			1993-09-01		
5	23096	27860	1.286944	103.831111	1:17:13N	103:49:52E	48NUG6995542276	NA48-10	L	LCTY		SN	00				N				BUKITHOSWEE	Bukit Ho Swee	Bukit Ho Swee	BUKITHOSWEE	Bukit Ho Swee	Bukit Ho Swee		1995-07-26	1,2,3,4,5	1			1993-09-01		
5	23103	27867	1.410833	103.711389	1:24:39N	103:42:41E	48NUG5664155979	NA48-10	L	LCTY		SN	00				N				CHOACHUKANG	Choa Chu Kang	Choa Chu Kang	CHOACHUKANG	Choa Chu Kang	Choa Chu Kang		1995-04-27	1,2,3,4,5	1			1995-03-09		
5	23128	27893	1.309444	103.864444	1:18:34N	103:51:52E	48NUG7366644762	NA48-10	L	LCTY		SN	00				N				JALANBESAR	Jalan Besar	Jalan Besar	JALANBESAR	Jalan Besar	Jalan Besar		1995-07-26	1,2,3,4,5	1			1993-09-01		
5	22466	27176	1.319167	103.706111	1:19:09N	103:42:22E	48NUG5604845845	NA48-10	L	RESN		SN	00				N				JURONGBIRDPARK	Jurong Bird Park	Jurong Bird Park	JURONGBIRDPARK	Jurong Bird Park	Jurong Bird Park		1995-07-26	1,2,3,4,5	1			1993-09-01		
5	22475	27189	1.3175	103.689722	1:19:03N	103:41:23E	48NUG5422445662	NA48-10	L	INDS		SN	00				N				JURONGINDUSTRIALESTATE	Jurong Industrial Estate	Jurong Industrial Estate	JURONGINDUSTRIALESTATE	Jurong Industrial Estate	Jurong Industrial Estate		1995-07-26	1,2,3,4,5	1			1993-09-01		
5	22482	27196	1.303333	103.877222	1:18:12N	103:52:38E	48NUG7508744086	NA48-10	L	RESN		SN	00				N				KALLANGPARK	Kallang Park	Kallang Park	KALLANGPARK	Kallang Park	Kallang Park		1995-07-26	1,2,3,4,5	1			1993-09-01		
5	22501	27215	1.297222	103.901111	1:17:50N	103:54:04E	48NUG7774543409	NA48-10	L	RESN		SN	00				N				KATONGPARK	Katong Park	Katong Park	KATONGPARK	Katong Park	Katong Park		1995-07-26	1,2,3,4,5	1			1993-09-01		
5	40715	51442	1.445278	103.835	1:26:43N	103:50:06E	48NUG7039759780	NA48-10	L	INDS		SN	00				N				YISHUNINDUSTRIALPARK	Yishun Industrial Park	Yishun Industrial Park	YISHUNINDUSTRIALPARK	Yishun Industrial Park	Yishun Industrial Park		1995-04-27	1,2,3	1			1995-03-09		
5	40731	51463	1.433889	103.763333	1:26:02N	103:45:48E	48NUG6242258525	NA48-10	L	INDS		SN	00				N				WOODLANDSINDUSTRIALPARK	Woodlands Industrial Park	Woodlands Industrial Park	WOODLANDSINDUSTRIALPARK	Woodlands Industrial Park	Woodlands Industrial Park		1995-04-27	1	1			1995-03-09		
5	53566	67890	1.395833	103.843889	1:23:45N	103:50:38E	48NUG7138354313	NA48-10	L	LCTY		SN	00				N				SERANGOON	Serangoon	Serangoon	SERANGOON	Serangoon	Serangoon		1995-04-27	1,2,3	1			1995-04-25		
5	23441	28253	1.315278	103.879167	1:18:55N	103:52:45E	48NUG7530445406	NA48-10	L	INDS		SN	00				N				SIMSAVENUEINDUSTRIALESTATE	Sims Avenue Industrial Estate	Sims Avenue Industrial Estate	SIMSAVENUEINDUSTRIALESTATE	Sims Avenue Industrial Estate	Sims Avenue Industrial Estate		1995-07-26	1,2,3,4,5	1			1993-09-01		
5	23450	28263	1.293333	103.850833	1:17:36N	103:51:03E	48NUG7215042981	NA48-10	L	LCTY		SN	00				N				STAMFORD	Stamford	Stamford	STAMFORD	Stamford	Stamford		1995-07-26	1,2,3,4,5	1			1993-09-01		
5	23138	27904	1.325833	103.898611	1:19:33N	103:53:55E	48NUG7746846572	NA48-10	L	LCTY		SN	00				N				KAMPONGUBI	Kampong Ubi	Kampong Ubi	KAMPONGUBI	Kampong Ubi	Kampong Ubi		1995-07-26	1,2,3,4,5	1			1993-09-01		
5	23160	27925	1.290556	103.859167	1:17:26N	103:51:33E	48NUG7307742674	NA48-10	L	CTRB		SN	00				N				MARINACENTRE	Marina Centre	Marina Centre	MARINACENTRE	Marina Centre	Marina Centre		1995-07-26	1,2,3,4,5	1			1995-07-26		
5	22314	27002	1.310278	103.816389	1:18:37N	103:48:59E	48NUG6831944856	NA48-10	L	RESN		SN	00				N				BOTANICGARDENS	Botanic Gardens	Botanic Gardens	BOTANICGARDENS	Botanic Gardens	Botanic Gardens		1995-07-26	1,2,3,4,5	1			1993-09-01		
5	23207	27977	1.3475	103.9	1:20:51N	103:54:00E	48NUG7762448967	NA48-10	L	LCTY		SN	00				N				PAYALEBAR	Paya Lebar	Paya Lebar	PAYALEBAR	Paya Lebar	Paya Lebar		1995-07-26	1,2,3,4,5	1			1993-09-01		
5	40186	50819	1.299722	103.864722	1:17:59N	103:51:53E	48NUG7369643687	NA48-10	L	PRK		SN	00				N				MARINAPARK	Marina Park	Marina Park	MARINAPARK	Marina Park	Marina Park		1995-04-26	1	1			1995-04-26		
5	41104	51958	1.288611	103.723056	1:17:19N	103:43:23E	48NUG5793242466	NA48-10	L	INDS		SN	00				N				PULAUMESEMUTLAUTINDUSTRIALESTATE	Pulau Mesemut Laut Industrial Estate	Pulau Mesemut Laut Industrial Estate	PULAUMESEMUTLAUTINDUSTRIALESTATE	Pulau Mesemut Laut Industrial Estate	Pulau Mesemut Laut Industrial Estate		1995-04-26	1,2,3	1			1995-04-26		
5	40111	50727	1.365278	103.835833	1:21:55N	103:50:09E	48NUG7048550936	NA48-10	L	PRK		SN	00				N				BISHANPARK	Bishan Park	Bishan Park	BISHANPARK	Bishan Park	Bishan Park		1995-04-26	1	1			1995-04-26		
5	-73481	-107716	1.275833	103.791944	1:16:33N	103:47:31E	48NUG6559741050	NA48-10	L	RESN		SN	00				N				PASIRPANJANGPARK	Pasir Panjang Park	Pasir Panjang Park	PASIRPANJANGPARK	Pasir Panjang Park	Pasir Panjang Park		1995-07-26	1,2,3,4,5	1			1993-09-01		
5	40280	50928	1.286389	103.79	1:17:11N	103:47:24E	48NUG6538142217	NA48-10	L	PRK		SN	00				N				KENTRIDGEPARK	Kent Ridge Park	Kent Ridge Park	KENTRIDGEPARK	Kent Ridge Park	Kent Ridge Park		1995-04-26	1,2	1			1995-04-26		
5	40467	51140	1.330278	103.887778	1:19:49N	103:53:16E	48NUG7626347064	NA48-10	L	PRK		SN	00				N				ALJUNIEDPARK	Aljunied Park	Aljunied Park	ALJUNIEDPARK	Aljunied Park	Aljunied Park		1995-04-26	1	1			1995-04-26		
5	-73385	-107587	1.415833	103.944167	1:24:57N	103:56:39E	48NUG8254156519	NA48-10	L	LCTY		SN	00				N				LAMHONGESTATE	Lam Hong Estate	Lam Hong Estate	LAMHONGESTATE	Lam Hong Estate	Lam Hong Estate		1995-04-27	1,2,3,4,5	1			1995-03-09		
5	41105	51959	1.280278	103.716944	1:16:49N	103:43:01E	48NUG5725141545	NA48-10	L	INDS		SN	00				N				PULAUMESKOLINDUSTRIALESTATE	Pulau Meskol Industrial Estate	Pulau Meskol Industrial Estate	PULAUMESKOLINDUSTRIALESTATE	Pulau Meskol Industrial Estate	Pulau Meskol Industrial Estate		1995-04-26	1,2,3	1			1995-04-26		
5	41101	51954	1.268611	103.715278	1:16:07N	103:42:55E	48NUG5706540255	NA48-10	L	INDS		SN	00				N				PULAUAYERMERBAUINDUSTRIALESTATE	Pulau Ayer Merbau Industrial Estate	Pulau Ayer Merbau Industrial Estate	PULAUAYERMERBAUINDUSTRIALESTATE	Pulau Ayer Merbau Industrial Estate	Pulau Ayer Merbau Industrial Estate		1995-04-26	1,2,3	1			1995-04-26		
5	23539	28377	1.336111	103.850278	1:20:10N	103:51:01E	48NUG7209147711	NA48-10	L	LCTY		SN	00				N				TOAPAYOH	Toa Payoh	Toa Payoh	TOAPAYOH	Toa Payoh	Toa Payoh		1995-07-26	1,2,3,4,5	1			1993-09-01		
5	40703	51429	1.454722	103.800833	1:27:17N	103:48:03E	48NUG6659660826	NA48-10	L	INDS		SN	00				N		Woodlands Industrial Park		WOODLANDSINDUSTRIALPARKEAST	Woodlands Industrial Park East	Woodlands Industrial Park East	WOODLANDSINDUSTRIALPARKEAST	Woodlands Industrial Park East	Woodlands Industrial Park East		1995-07-26	1,2,3	1			1995-07-26		
5	40703	75390	1.454722	103.800833	1:27:17N	103:48:03E	48NUG6659660826	NA48-10	L	INDS		SN	00				V				WOODLANDSINDUSTRIALPARK	Woodlands Industrial Park	Woodlands Industrial Park	WOODLANDSINDUSTRIALPARK	Woodlands Industrial Park	Woodlands Industrial Park		1995-07-26	1,2,3				1995-07-26		
5	39971	50525	1.318611	103.706389	1:19:07N	103:42:23E	48NUG5607945784	NA48-10	L	RESN		SN	00				N				JURONGHILLPARK	Jurong Hill Park	Jurong Hill Park	JURONGHILLPARK	Jurong Hill Park	Jurong Hill Park		1995-04-26	1,2	1			1995-04-26		
5	23454	28268	1.418889	103.749167	1:25:08N	103:44:57E	48NUG6084556868	NA48-10	L	INDS		SN	00				N				SUNGEIKADUTINDUSTRIALESTATE	Sungei Kadut Industrial Estate	Sungei Kadut Industrial Estate	SUNGEIKADUTINDUSTRIALESTATE	Sungei Kadut Industrial Estate	Sungei Kadut Industrial Estate		1995-04-27	1,2,3,4,5	1			1995-04-27		
5	23092	27856	1.270556	103.849444	1:16:14N	103:50:58E	48NUG7199540463	NA48-10	L	LCTY		SN	00				N				ANSON	Anson	Anson	ANSON	Anson	Anson		1995-07-26	1,2,3,4,5	1			1993-09-01		
5	53069	67144	1.268333	103.836111	1:16:06N	103:50:10E	48NUG7051140218	NA48-10	L	PRT		SN	00				N				MARINATERMINAL	Marina Terminal	Marina Terminal	MARINATERMINAL	Marina Terminal	Marina Terminal		1995-04-26	1	1			1995-04-26		
5	23472	28287	1.248056	103.8375	1:14:53N	103:50:15E	48NUG7066437976	NA48-10	L	LCTY		SN	00				N				TELOKBLANGAH	Telok Blangah	Telok Blangah	TELOKBLANGAH	Telok Blangah	Telok Blangah		1995-04-26	1,2,3,4,5	1			1995-04-26		
5	23130	27895	1.306667	103.911111	1:18:24N	103:54:40E	48NUG7885844452	NA48-10	L	LCTY		SN	00				N				JOOCHIAT	Joo Chiat	Joo Chiat	JOOCHIAT	Joo Chiat	Joo Chiat		1995-07-26	1,2,3,4,5	1			1993-09-01		
5	53196	67298	1.326944	103.728333	1:19:37N	103:43:42E	48NUG5852146704	NA48-10	L	PRK		SN	00				N				JURONGPARK	Jurong Park	Jurong Park	JURONGPARK	Jurong Park	Jurong Park		1995-04-26	1	1			1995-04-26		
5	22302	26989	1.295833	103.789722	1:17:45N	103:47:23E	48NUG6535143261	NA48-10	L	INDS		SN	00				N				AYERRAJAINDUSTRIALESTATE	Ayer Raja Industrial Estate	Ayer Raja Industrial Estate	AYERRAJAINDUSTRIALESTATE	Ayer Raja Industrial Estate	Ayer Raja Industrial Estate		1995-07-26	1,2,3,4,5	1			1995-07-26		
5	22302	75126	1.295833	103.789722	1:17:45N	103:47:23E	48NUG6535143261	NA48-10	L	INDS		SN	00				V				AYERRAJAH	Ayer Rajah	Ayer Rajah	AYERRAJAH	Ayer Rajah	Ayer Rajah		1995-07-26	1,2,3,4,5				1995-07-26		
5	22481	36755	1.321111	103.869167	1:19:16N	103:52:09E	48NUG7419246051	NA48-10	L	INDS		SN	00				V				KALLANGBASINESTATE	Kallang Basin Estate	Kallang Basin Estate	KALLANGBASINESTATE	Kallang Basin Estate	Kallang Basin Estate		1995-07-26	1,2,3,4,5				1993-09-01		
5	22481	27195	1.321111	103.869167	1:19:16N	103:52:09E	48NUG7419246051	NA48-10	L	INDS		SN	00				N				KALLANGBASININDUSTRIALESTATE	Kallang Basin Industrial Estate	Kallang Basin Industrial Estate	KALLANGBASININDUSTRIALESTATE	Kallang Basin Industrial Estate	Kallang Basin Industrial Estate		1995-07-26	1,2,3,4,5	1			1993-09-01		
5	23436	28248	1.361111	103.859722	1:21:40N	103:51:35E	48NUG7314350474	NA48-10	L	LCTY		SN	00				N				SERANGOONGARDEN	Serangoon Garden	Serangoon Garden	SERANGOONGARDEN	Serangoon Garden	Serangoon Garden		1995-07-26	1,2,3,4,5	1			1993-09-01		
5	23443	28255	1.361111	103.839444	1:21:40N	103:50:22E	48NUG7088650475	NA48-10	L	INDS		SN	00				N				SINMINGINDUSTRIALESTATE	Sin Ming Industrial Estate	Sin Ming Industrial Estate	SINMINGINDUSTRIALESTATE	Sin Ming Industrial Estate	Sin Ming Industrial Estate		1995-07-26	1,2,3,4,5	1			1993-09-01		
5	23392	28200	1.392778	103.9	1:23:34N	103:54:00E	48NUG7762653973	NA48-10	L	LCTY		SN	00				N				PUNGGOL	Punggol	Punggol	PUNGGOL	Punggol	Punggol		1995-04-27	1,2,3,4,5	1			1995-04-27		
5	23392	67887	1.392778	103.9	1:23:34N	103:54:00E	48NUG7762653973	NA48-10	L	LCTY		SN	00				V				PONGGOL	Ponggol	Ponggol	PONGGOL	Ponggol	Ponggol		1995-04-27	1,2,3,4,5				1995-04-27		
5	41100	51953	1.278056	103.701944	1:16:41N	103:42:07E	48NUG5558241300	NA48-10	L	INDS		SN	00				N				PULAUAYERCHAWANINDUSTRIALESTATE	Pulau Ayer Chawan Industrial Estate	Pulau Ayer Chawan Industrial Estate	PULAUAYERCHAWANINDUSTRIALESTATE	Pulau Ayer Chawan Industrial Estate	Pulau Ayer Chawan Industrial Estate		1995-04-26	1,2,3	1			1995-04-26		
5	31730	38750	1.301389	103.869167	1:18:05N	103:52:09E	48NUG7419143871	NA48-10	L	BSND		SN	00				N				KALLANGBASIN	Kallang Basin	Kallang Basin	KALLANGBASIN	Kallang Basin	Kallang Basin		1995-07-26	1	1			1993-09-01		
5	23541	28379	1.332222	103.854444	1:19:56N	103:51:16E	48NUG7255447280	NA48-10	L	INDS		SN	00				N				TOAPAYOHINDUSTRIALESTATE	Toa Payoh Industrial Estate	Toa Payoh Industrial Estate	TOAPAYOHINDUSTRIALESTATE	Toa Payoh Industrial Estate	Toa Payoh Industrial Estate		1995-07-26	1,2,3,4,5	1			1993-09-01		
5	23093	27857	1.293333	103.858889	1:17:36N	103:51:32E	48NUG7304742981	NA48-10	L	LCTY		SN	00				N				BRASBASAH	Bras Basah	Bras Basah	BRASBASAH	Bras Basah	Bras Basah		1995-07-26	1,2,3,4,5	1			1993-09-01		
5	23124	27888	1.325	103.895	1:19:30N	103:53:42E	48NUG7706646480	NA48-10	L	LCTY		SN	00				N				GEYLANGSERAI	Geylang Serai	Geylang Serai	GEYLANGSERAI	Geylang Serai	Geylang Serai		1995-07-26	1,2,3,4,5	1			1993-09-01		
5	23144	27910	1.336111	103.844444	1:20:10N	103:50:40E	48NUG7144247711	NA48-10	L	LCTY		SN	00				N				KUOCHUAN	Kuo Chuan	Kuo Chuan	KUOCHUAN	Kuo Chuan	Kuo Chuan		1995-07-26	1,2,3,4,5	1			1993-09-01		
